ticker,total_years,avg_net_income,profit_consistency_ratio,net_income_volatility,income_growth,quality_score,stability_score,growth_score,allocation_score,portfolio_decision
SLNO,5,-29609089.12,0,5578927.682,-6779905.3,4,1,4,3.1,Moderate Allocation
ASYS,5,-2761500.18,0.4,12882733.7,-6816923.8,4,1,4,3.1,Moderate Allocation
PMD,5,-1651318.66,0.2,2398656.176,-5748969.7,4,1,4,3.1,Moderate Allocation
VTVT,5,-14805734.68,0,4675360.766,-5677604.9,4,1,4,3.1,Moderate Allocation
RMAX,5,-8123364.24,0.6,36513750.14,-93795938.5,3,2,5,3.1,Moderate Allocation
NC,5,27617679.34,0.8,42154935.32,-78693238.4,3,2,5,3.1,Moderate Allocation
SKYE,5,-14074736.28,0.2,15143419.25,-39049481.8,4,1,4,3.1,Moderate Allocation
SWX,5,119477255.3,0.8,188550300.5,-67700593.3,2,4,4,3,Moderate Allocation
NMRK,5,215225936.9,1,304121157.8,-72086265.7,2,4,4,3,Moderate Allocation
CL,5,2253121042,1,337100785,-81877050,1,5,5,3,Moderate Allocation
RHI,5,485183210.6,1,145228917.7,-72524558.6,2,4,4,3,Moderate Allocation
ATUS,5,370982918.9,1,384102058,-92647037.1,1,5,5,3,Moderate Allocation
HPQ,5,3859433665,1,1658581010,-108437299,1,5,5,3,Moderate Allocation
EXC,5,2178803922,1,414149838.3,-495160758,1,5,5,3,Moderate Allocation
HUN,5,655119354.4,1,419159724.9,-464662923.5,1,5,5,3,Moderate Allocation
BX,5,2414033148,1,1883482073,-735901824,1,5,5,3,Moderate Allocation
CARR,5,2191905700,1,868143714.6,-814113998,1,5,5,3,Moderate Allocation
BKNG,5,2641921146,1,2000420260,-817254646,1,5,5,3,Moderate Allocation
EL,5,1785125745,1,942475566.8,-694523541,1,5,5,3,Moderate Allocation
IP,5,1032159466,1,625995613.7,-888502997.1,1,5,5,3,Moderate Allocation
DUK,5,2891199138,1,1034450939,-1005635394,1,5,5,3,Moderate Allocation
GLW,5,1066519647,1,594368653.6,-356655817.8,1,5,5,3,Moderate Allocation
LH,5,1307346668,1,788361857,-370021339.5,1,5,5,3,Moderate Allocation
FOX,5,1434733548,1,480890546.8,-377029945,1,5,5,3,Moderate Allocation
BBY,5,1715631214,1,419505478.2,-311573063,1,5,5,3,Moderate Allocation
CBRE,5,1257454492,1,405603426.4,-316363167.4,1,5,5,3,Moderate Allocation
COO,5,882354602.1,1,1216483966,-194985658.6,1,5,5,3,Moderate Allocation
BEN,5,1199961505,1,411165729,-234431692.3,1,5,5,3,Moderate Allocation
ESBA,5,38943265.04,0.6,52493559.3,-4804765.7,3,3,3,3,Moderate Allocation
HYSR,5,-9117123.58,0.6,64217244.59,-2866623.4,3,3,3,3,Moderate Allocation
SUP,5,-75510660.96,0.4,104653904.8,4781032.5,3,3,3,3,Moderate Allocation
MOV,5,33139634.2,0.8,82602182.59,4267012.3,3,3,3,3,Moderate Allocation
CDMO,5,25819667.42,0.6,60262491.28,4354952,3,3,3,3,Moderate Allocation
DIN,5,54369087.1,0.8,87188569.18,2446223.1,3,3,3,3,Moderate Allocation
TER,5,682270711.2,1,238884955.8,-36622864.1,2,4,4,3,Moderate Allocation
PBYI,5,-28192718.78,0.4,40011026.53,95528800.2,4,2,2,3,Moderate Allocation
HNRG,5,-1726763.7,0.4,37756951.94,102004400.5,4,2,2,3,Moderate Allocation
YEXT,5,-75882191.48,0,45198346,117568134.4,4,2,2,3,Moderate Allocation
TCRT,5,-70765323.94,0,37180022.6,89991244.6,4,2,2,3,Moderate Allocation
VNCE,5,-20433999.82,0.2,33288904.23,89136689.8,4,2,2,3,Moderate Allocation
MDXG,5,-11861807.2,0.2,41387052.98,82669393.7,4,2,2,3,Moderate Allocation
SPRO,5,-50985153.72,0.2,44720923.89,82122284.9,4,2,2,3,Moderate Allocation
TAST,5,-29624381.44,0.2,40636063.6,65305547.9,4,2,2,3,Moderate Allocation
DDOG,5,-12255273.2,0.2,36935768.26,66455314.8,4,2,2,3,Moderate Allocation
VSTM,5,-89320506.16,0,33252114.98,62926416.5,4,2,2,3,Moderate Allocation
AVXL,5,-18782387.02,0.2,37461547.85,71289001.8,4,2,2,3,Moderate Allocation
YMAB,5,-74463774.04,0,38742397.91,56919238.4,4,2,2,3,Moderate Allocation
APVO,5,-11306780.02,0.4,23922282.02,56793262,4,2,2,3,Moderate Allocation
ALTG,5,-12098825.78,0.4,19777503.99,43044315.7,4,2,2,3,Moderate Allocation
NERV,5,-36957826.58,0.2,27890003.9,43859482.1,4,2,2,3,Moderate Allocation
INSE,5,-17611074.12,0.4,29798704.25,50379513.7,4,2,2,3,Moderate Allocation
BBCP,5,-6384421.3,0.4,38230671.07,46610577.7,4,2,2,3,Moderate Allocation
SNCR,5,-39610783.12,0,39368283.82,46606854.6,4,2,2,3,Moderate Allocation
CTLP,5,-16485970.28,0.2,18897096.01,31780951.2,4,2,2,3,Moderate Allocation
PBPB,5,-20115156,0.4,28108040.56,28168438.4,4,2,2,3,Moderate Allocation
PRTH,5,7325657.52,0.4,39788726.36,33348522.5,4,2,2,3,Moderate Allocation
ACRX,5,-19793451.68,0.2,38436371.54,32396532.7,4,2,2,3,Moderate Allocation
GATO,5,-19803668.78,0.4,34168297.04,33524784.5,4,2,2,3,Moderate Allocation
OSUR,5,2764503.68,0.4,32502251.58,37941312.4,4,2,2,3,Moderate Allocation
LCUT,5,-8293129.32,0.2,23822038.51,36413646.4,4,2,2,3,Moderate Allocation
OMI,5,32814702.26,0.6,108037722.7,21688857.1,3,3,3,3,Moderate Allocation
SPOK,5,-8301271.5,0.4,27480694.87,26802422.8,4,2,2,3,Moderate Allocation
AMWD,5,57210496.48,0.8,50865145.12,12319510.6,3,3,3,3,Moderate Allocation
AROC,5,40080894.58,0.8,68791314.24,10471981.6,3,3,3,3,Moderate Allocation
CHEF,5,-1415958.54,0.6,50026691.17,10112654,3,3,3,3,Moderate Allocation
HSII,5,43587398.16,0.8,47026571.92,7658625.7,3,3,3,3,Moderate Allocation
INTC,5,14805307554,1,9364319605,-20314473037,1,5,5,3,Moderate Allocation
BIIB,5,3201402449,1,1962011912,-4842307325,1,5,5,3,Moderate Allocation
LLY,5,6282913694,1,1281383303,-3016328498,1,5,5,3,Moderate Allocation
ABBV,5,7966151040,1,3299528105,-3260661980,1,5,5,3,Moderate Allocation
JCI,5,2190839731,1,1873091613,-3665172856,1,5,5,3,Moderate Allocation
DELL,5,3800506446,1,1263628966,-1314828175,1,5,5,3,Moderate Allocation
AMGN,5,6852831329,1,815388754.9,-1372394617,1,5,5,3,Moderate Allocation
LYB,5,3321887931,1,1715310017,-1292304977,1,5,5,3,Moderate Allocation
CMI,5,1794500404,1,634630557.6,-1477987490,1,5,5,3,Moderate Allocation
ENB,5,4251681120,1,1448231726,-1486619141,1,5,5,3,Moderate Allocation
IBM,5,5824950778,1,2792553363,-1589628516,1,5,5,3,Moderate Allocation
TMDX,5,-33088089.68,0,7074973.656,7631287.8,4,1,3,2.9,Avoid / Monitor
OCC,5,-749193.84,0.4,5349269.373,7750672.3,4,1,3,2.9,Avoid / Monitor
VERY,5,-17959018.94,0,5412957.145,8299413.9,4,1,3,2.9,Avoid / Monitor
XBIO,5,-8061263.2,0,3716375.115,9125448.3,4,1,3,2.9,Avoid / Monitor
PRKR,5,-6358302.42,0.2,11244939.18,9296044.9,4,1,3,2.9,Avoid / Monitor
SDPI,5,799861.96,0.4,4200577.646,8645434.6,4,1,3,2.9,Avoid / Monitor
XTNT,5,-5455864.94,0.2,3663024.399,8848281.8,4,1,3,2.9,Avoid / Monitor
ABIO,5,-3535145.58,0.4,11560853,10897645.5,4,1,3,2.9,Avoid / Monitor
SQFTP,5,-757943.42,0.2,6467609.169,10526586.3,4,1,3,2.9,Avoid / Monitor
GEOS,5,-8531612.16,0.2,14275620.86,12240629.4,4,1,3,2.9,Avoid / Monitor
MEC,5,1503980.82,0.4,11385149.32,12424997,4,1,3,2.9,Avoid / Monitor
PED,5,-8747144.64,0.4,15105509.38,11863484.7,4,1,3,2.9,Avoid / Monitor
MIND,5,-10974209.42,0.2,7550094.323,11751523,4,1,3,2.9,Avoid / Monitor
TTOO,5,-53888858.52,0,6871078.935,11511590.8,4,1,3,2.9,Avoid / Monitor
TTNP,5,-12182756.92,0,5526209.421,11338892,4,1,3,2.9,Avoid / Monitor
GAIA,5,-4886066.82,0.4,8627558.427,13003047.1,4,1,3,2.9,Avoid / Monitor
LMNR,5,-3457476.82,0.2,9748293.927,16044188.6,4,1,3,2.9,Avoid / Monitor
SLDB,5,-90957605.88,0,15235539.27,16666894.6,4,1,3,2.9,Avoid / Monitor
SVRA,5,-52736568.32,0,13926536.42,17786705.1,4,1,3,2.9,Avoid / Monitor
OMEX,5,-10372039.82,0.2,9969322.52,15679824.8,4,1,3,2.9,Avoid / Monitor
TCON,5,-19651801.66,0,10117875.43,18673078.6,4,1,3,2.9,Avoid / Monitor
CVSI,5,-11585498.86,0.2,9715689.908,19335846.1,4,1,3,2.9,Avoid / Monitor
PLX,5,-11428006.58,0.2,13366152.78,26233010.3,4,1,3,2.9,Avoid / Monitor
PLYM,5,-8694287.42,0.2,12805372.04,24029650.3,4,1,3,2.9,Avoid / Monitor
SONM,5,-21469921.88,0,14639893.75,25268179.6,4,1,3,2.9,Avoid / Monitor
WATT,5,-31233871.62,0,9181346.938,19457687.5,4,1,3,2.9,Avoid / Monitor
AEHR,5,2877778.54,0.4,8710095.317,19841176.6,4,1,3,2.9,Avoid / Monitor
WTW,5,1689350802,1,1486481984,42966121,2,5,2,2.9,Avoid / Monitor
SYY,5,1112069778,1,708054850.5,106019174,2,5,2,2.9,Avoid / Monitor
NXST,5,653591579.2,1,332197430,128834471.8,2,5,2,2.9,Avoid / Monitor
WMG,5,211712883.1,0.8,406645131.2,164826591.9,2,5,2,2.9,Avoid / Monitor
UAN,5,77267482.58,0.6,150892767.1,205419694,3,4,1,2.9,Avoid / Monitor
CELH,5,12931413.08,0.8,150050084.6,223009335.4,3,4,1,2.9,Avoid / Monitor
DLX,5,-13044594.82,0.8,122234806.9,253649392.8,3,4,1,2.9,Avoid / Monitor
RES,5,25414229,0.6,188530591.8,277134544.4,3,4,1,2.9,Avoid / Monitor
CHDN,5,228160079.5,0.8,211217524.5,275718419.4,3,4,1,2.9,Avoid / Monitor
CBT,5,158501897.6,0.8,242940513.4,270286738.7,3,4,1,2.9,Avoid / Monitor
HRMY,5,33085695.04,0.6,129733431.7,278266201.9,3,4,1,2.9,Avoid / Monitor
DSKE,5,-42537049.06,0.6,148987036.2,285448792.1,3,4,1,2.9,Avoid / Monitor
GOGO,5,598977.54,0.6,182368259.3,285241969.9,3,4,1,2.9,Avoid / Monitor
GDEN,5,63378696.74,0.6,154563827.9,284589295.7,3,4,1,2.9,Avoid / Monitor
NRP,5,105418183.8,0.6,158284701.8,289947246.2,3,4,1,2.9,Avoid / Monitor
NEP,5,139138101.6,0.6,233782884.8,289124621.9,3,4,1,2.9,Avoid / Monitor
ANF,5,109198024.1,0.8,191694286.6,301695892.3,3,4,1,2.9,Avoid / Monitor
EPAC,5,-28599275.2,0.8,123426333.2,295344429.3,3,4,1,2.9,Avoid / Monitor
LNTH,5,60427776.58,0.6,154969021.9,295037628.7,3,4,1,2.9,Avoid / Monitor
APG,5,-6061010.44,0.6,138755184.9,306960776.6,3,4,1,2.9,Avoid / Monitor
KRP,5,-31044476.36,0.6,168025632.6,245702859.1,3,4,1,2.9,Avoid / Monitor
BZH,5,94102015.94,0.8,113291487.5,240158968.2,3,4,1,2.9,Avoid / Monitor
ARLP,5,338323540.7,0.8,317377353.7,243545458.8,3,4,1,2.9,Avoid / Monitor
NS,5,51321694.06,0.6,207760371.2,390390328.5,3,4,1,2.9,Avoid / Monitor
THS,5,-88420605.96,0.4,163052545.5,399348752.6,3,4,1,2.9,Avoid / Monitor
HI,5,217069576.8,0.8,222750358,423687552.2,3,4,1,2.9,Avoid / Monitor
ACM,5,31990733.72,0.6,257098295.4,326490599.6,3,4,1,2.9,Avoid / Monitor
HALO,5,189526954.9,0.8,178767811.4,342105510.3,3,4,1,2.9,Avoid / Monitor
UNFI,5,-33989405.22,0.6,245879254.5,314081063.2,3,4,1,2.9,Avoid / Monitor
OPCH,5,92558152.92,0.6,135136952.6,339121398.3,3,4,1,2.9,Avoid / Monitor
DNOW,5,-31470312.78,0.6,264029104.4,346027381.2,3,4,1,2.9,Avoid / Monitor
NFE,5,125924231.1,0.6,278107165.1,587251464,3,4,1,2.9,Avoid / Monitor
BDC,5,29579773.16,0.6,254749644,609183000.1,3,4,1,2.9,Avoid / Monitor
MTSI,5,29759549.28,0.6,299627639.5,482346384.2,3,4,1,2.9,Avoid / Monitor
FRO,5,328696801.6,0.8,265106630.2,510242506.6,3,4,1,2.9,Avoid / Monitor
VRT,5,37662042.68,0.6,301385032.4,613737736.3,3,4,1,2.9,Avoid / Monitor
XOMA,5,-6342944.58,0.4,23223143.85,-38793300.9,3,2,4,2.9,Avoid / Monitor
IVT,5,16157536.74,0.6,27637422.62,-33987364,3,2,4,2.9,Avoid / Monitor
HEAR,5,-453706.06,0.6,37475799.07,-35384109.6,3,2,4,2.9,Avoid / Monitor
GLDD,5,28887409.16,0.8,39490771.59,-35453301.5,3,2,4,2.9,Avoid / Monitor
BBXIA,5,4812817.68,0.6,36186800.12,-35665686.8,3,2,4,2.9,Avoid / Monitor
CTRN,5,29378911.12,0.8,30314965.82,-28791948.1,3,2,4,2.9,Avoid / Monitor
AKR,5,10374809.22,0.6,32685069.55,-31524560.7,3,2,4,2.9,Avoid / Monitor
CLAR,5,-6373690.22,0.6,38939243.06,-29458295,3,2,4,2.9,Avoid / Monitor
ASLE,5,19255438.36,0.8,20030169.71,-21370740.6,3,2,4,2.9,Avoid / Monitor
BJRI,5,1607370.4,0.6,38238084.79,-25776196.8,3,2,4,2.9,Avoid / Monitor
OESX,5,1080662.96,0.6,22315991.77,-26495443.8,3,2,4,2.9,Avoid / Monitor
SOI,5,12954684.22,0.6,29745854.5,-25229014.9,3,2,4,2.9,Avoid / Monitor
SND,5,3917871.98,0.6,34914836.95,-26207209.4,3,2,4,2.9,Avoid / Monitor
SYNL,5,-3045983.36,0.4,24738153.26,-24531426.2,3,2,4,2.9,Avoid / Monitor
BGFV,5,37574861.54,0.8,44019892.43,-16086829.4,3,2,4,2.9,Avoid / Monitor
KALU,5,18397612.38,0.6,40891367.37,-14376356.1,3,2,4,2.9,Avoid / Monitor
IVAC,5,47660.16,0.6,17083620.25,-13099848.4,3,2,4,2.9,Avoid / Monitor
BLKB,5,-3595334.98,0.8,22784486.09,-10523291.8,3,2,4,2.9,Avoid / Monitor
DHX,5,-8018640.02,0.6,20280259.42,-8722793.5,3,2,4,2.9,Avoid / Monitor
CVV,5,-2477885.02,0.2,4717826.123,2195181.3,4,1,3,2.9,Avoid / Monitor
RSI,5,-19168789.88,0.2,14031263.23,2728173.8,4,1,3,2.9,Avoid / Monitor
PURE,5,-3258843.42,0.2,2428838.742,2645414.9,4,1,3,2.9,Avoid / Monitor
VGZ,5,-7244301.46,0.2,6017322.518,2786107.9,4,1,3,2.9,Avoid / Monitor
WWR,5,-13973921.88,0,6580897.743,2966094.2,4,1,3,2.9,Avoid / Monitor
VCEL,5,-5987556.58,0.2,5218372.401,3271774.2,4,1,3,2.9,Avoid / Monitor
VERI,5,-51252929.58,0,15266505.25,3170500.1,4,1,3,2.9,Avoid / Monitor
WEWA,5,-1591731.74,0,788779.4177,1555708,4,1,3,2.9,Avoid / Monitor
BKTI,5,-3555716.8,0.2,4471419.022,582775.5,4,1,3,2.9,Avoid / Monitor
USAU,5,-9274714.94,0,3486965.393,408793.9,4,1,3,2.9,Avoid / Monitor
NTIP,5,1266764.8,0.2,6884008.511,393685.3,4,1,3,2.9,Avoid / Monitor
WNDW,5,-6062080.8,0,2309493.676,4320584.6,4,1,3,2.9,Avoid / Monitor
MLP,5,-3500413.86,0.2,4412432.727,7421058.1,4,1,3,2.9,Avoid / Monitor
KNDI,5,-1149647.58,0.4,14803795.86,6988962.3,4,1,3,2.9,Avoid / Monitor
ARAY,5,-6853839.04,0.2,7337145.658,6926024.8,4,1,3,2.9,Avoid / Monitor
LBUY,5,-1913277.42,0.4,3494681.476,5706601.5,4,1,3,2.9,Avoid / Monitor
GLG,5,-1899300.16,0.2,4560890.519,5973637.8,4,1,3,2.9,Avoid / Monitor
FTEK,5,-2979485.82,0.2,3115758.686,6289252.3,4,1,3,2.9,Avoid / Monitor
FEIM,5,-5250188.6,0.2,4428352.335,-2911556.9,4,1,3,2.9,Avoid / Monitor
CLSD,5,-22743179.34,0.2,14346885.49,-1389819.4,4,1,3,2.9,Avoid / Monitor
SMTI,5,-5533639.32,0,2406704.931,-1450729.1,4,1,3,2.9,Avoid / Monitor
VRML,5,-22989138.7,0,7972175.034,-1832690,4,1,3,2.9,Avoid / Monitor
EOSS,5,-800720.56,0.2,1136334.724,-1696404.3,4,1,3,2.9,Avoid / Monitor
LPTH,5,-2238847.1,0.2,1887287.85,-1264994.7,4,1,3,2.9,Avoid / Monitor
BCOV,5,-10408528.1,0.2,11502461.74,-445141.7,4,1,3,2.9,Avoid / Monitor
EZOO,5,-707805.02,0.2,579660.2216,-126964.6,4,1,3,2.9,Avoid / Monitor
URGN,5,-112352272.4,0,11747677.05,-707609.8,4,1,3,2.9,Avoid / Monitor
JVA,5,-710736.22,0.2,1876359.381,-756915.3,4,1,3,2.9,Avoid / Monitor
TGLO,5,-182022,0,13083.55455,-16608.2,4,1,3,2.9,Avoid / Monitor
LGYV,5,5426.36,0.2,168071.2522,-39225.8,4,1,3,2.9,Avoid / Monitor
KRUS,5,-4870717.38,0.4,8094301.601,108100.8,4,1,3,2.9,Avoid / Monitor
LINK,5,46389.18,0.4,973873.064,67275.5,4,1,3,2.9,Avoid / Monitor
GLXZ,5,-126496.7,0.4,2471398.173,-4820018.6,4,1,3,2.9,Avoid / Monitor
BOOM,5,13830230.38,0.6,15414223.63,-6042138,3,2,4,2.9,Avoid / Monitor
STIM,5,-31154079.56,0,3207354.827,-2942960.9,4,1,3,2.9,Avoid / Monitor
TRVI,5,-29911205.4,0,3503019.755,-2455081.7,4,1,3,2.9,Avoid / Monitor
MBOT,5,-5636156.16,0.2,9926980.588,-3628984.6,4,1,3,2.9,Avoid / Monitor
INVE,5,-2156764.66,0.2,3179139.286,-4480161.4,4,1,3,2.9,Avoid / Monitor
IVFH,5,-2755606.82,0.2,3216105.725,-4561488.6,4,1,3,2.9,Avoid / Monitor
DYNT,5,-2308274.14,0.2,2856411.58,-4219906.9,4,1,3,2.9,Avoid / Monitor
VRDR,5,-1828995.06,0.2,2070155.116,-4237368.9,4,1,3,2.9,Avoid / Monitor
XPL,5,-2201956.48,0,1699097.724,-3702637.7,4,1,3,2.9,Avoid / Monitor
NGVT,5,135318858,0.8,84258321.89,-182251869,2,3,5,2.9,Avoid / Monitor
TRMB,5,427116620.8,1,78116816.76,-166185269.5,2,3,5,2.9,Avoid / Monitor
RCII,5,104286288.2,0.8,95675359.78,-175921768,2,3,5,2.9,Avoid / Monitor
NUS,5,125746034.7,1,74119525.71,-170182165.3,2,3,5,2.9,Avoid / Monitor
OTEX,5,279176661.1,1,91860464.75,-140625611,2,3,5,2.9,Avoid / Monitor
POWI,5,131255802.6,1,65058711.81,-146189450.1,2,3,5,2.9,Avoid / Monitor
SCS,5,71455646,1,81890694.66,-127944075.9,2,3,5,2.9,Avoid / Monitor
ZUMZ,5,44073239.84,0.8,68793326.82,-128914693.4,2,3,5,2.9,Avoid / Monitor
SUPN,5,71611613.88,1,51003306.48,-113454482.2,2,3,5,2.9,Avoid / Monitor
MASI,5,179180003.7,1,65415995.9,-122915502.1,2,3,5,2.9,Avoid / Monitor
UEIC,5,-10515942.82,0.8,51972549.38,-103141603.4,2,3,5,2.9,Avoid / Monitor
SNBR,5,77589827.1,0.8,68273358.87,-98947831.3,2,3,5,2.9,Avoid / Monitor
SBH,5,200873637.4,1,59532739.02,-94482898.9,2,3,5,2.9,Avoid / Monitor
MMS,5,218781884,1,47199012.5,-82511132.5,2,3,5,2.9,Avoid / Monitor
TFX,5,391718195,1,61235738.07,-85714285.2,2,3,5,2.9,Avoid / Monitor
FDP,5,55671767.38,0.8,41791025.56,-76191942.4,3,2,4,2.9,Avoid / Monitor
ACRE,5,21478288.88,0.8,36692781.88,-76481733.5,3,2,4,2.9,Avoid / Monitor
MRCY,5,34362052.8,0.8,43437055.28,-72286166.9,3,2,4,2.9,Avoid / Monitor
CPSI,5,5090457.54,0.8,27851157.1,-65194775.5,3,2,4,2.9,Avoid / Monitor
VEC,5,16523194.94,0.6,32368757.99,-55590340.4,3,2,4,2.9,Avoid / Monitor
TLYS,5,11414192.1,0.6,35665126.24,-58674353.7,3,2,4,2.9,Avoid / Monitor
BV,5,11529290.72,0.6,36445237.65,-52650030.4,3,2,4,2.9,Avoid / Monitor
FSTR,5,1559090.54,0.8,31473629.46,-39879124.7,3,2,4,2.9,Avoid / Monitor
RDWR,5,3940595.38,0.6,16300027.7,-44447980.9,3,2,4,2.9,Avoid / Monitor
UFI,5,-11723405.84,0.6,38790329.23,-49844513.4,3,2,4,2.9,Avoid / Monitor
CMP,5,23985933.54,0.8,39727643,-48222718.5,3,2,4,2.9,Avoid / Monitor
PCH,5,203531345.6,1,158387442.8,4968995.5,2,4,3,2.8,Avoid / Monitor
ALGN,5,773447634.2,1,613785848.4,-21163651.9,1,5,4,2.8,Avoid / Monitor
DG,5,2199740684,1,431810940.7,-29551852,1,5,4,2.8,Avoid / Monitor
DGX,5,1221926342,1,516263559.7,-28674809.6,1,5,4,2.8,Avoid / Monitor
VYGR,5,2719314.12,0.4,85517437.48,183792607.1,3,3,2,2.8,Avoid / Monitor
ZI,5,39542033.2,0.6,80276333.46,178407942.7,3,3,2,2.8,Avoid / Monitor
TTI,5,-12587575.58,0.6,92816017.91,173887855.1,3,3,2,2.8,Avoid / Monitor
BRBR,5,58917411.84,0.8,63790241.27,158016392.5,3,3,2,2.8,Avoid / Monitor
TWI,5,42060364.34,0.6,99513274.95,129395368.7,3,3,2,2.8,Avoid / Monitor
CCRN,5,63783915.36,0.6,101443811.7,128247404.4,3,3,2,2.8,Avoid / Monitor
AMK,5,48652967,0.6,60641475.2,120597559.6,3,3,2,2.8,Avoid / Monitor
GVA,5,-14875608.46,0.6,91908757.54,105323090.6,3,3,2,2.8,Avoid / Monitor
EXTR,5,-6605344.5,0.6,79801538.54,104451426.7,3,3,2,2.8,Avoid / Monitor
NAT,5,-2969984.44,0.6,104014079.1,111153003.5,3,3,2,2.8,Avoid / Monitor
REPX,5,47918858.54,0.6,60346463.44,107526784.6,3,3,2,2.8,Avoid / Monitor
DHT,5,111595882.3,0.8,106712458,96691107.6,3,3,2,2.8,Avoid / Monitor
LEU,5,71054441.48,0.8,71728778.84,99424054.1,3,3,2,2.8,Avoid / Monitor
ACTG,5,36200550.96,0.6,107429860.4,80802833,3,3,2,2.8,Avoid / Monitor
HDSN,5,31386471.46,0.6,50239927.5,79413328.2,3,3,2,2.8,Avoid / Monitor
DRQ,5,-4078009.82,0.6,82878012.62,75782653.9,3,3,2,2.8,Avoid / Monitor
SCHL,5,25498740.08,0.6,57361306.2,74557572.4,3,3,2,2.8,Avoid / Monitor
AZEK,5,17560558.86,0.6,87307339.29,84231501.6,3,3,2,2.8,Avoid / Monitor
KWR,5,59516799.06,0.8,59795964.13,83791342,3,3,2,2.8,Avoid / Monitor
GES,5,108655818.9,0.8,110507608.4,94791449.9,3,3,2,2.8,Avoid / Monitor
GTBIF,5,16589658.08,0.8,49852254.31,94201681.6,3,3,2,2.8,Avoid / Monitor
DFIN,5,68690579.92,0.8,67659086.89,40499280.8,3,3,2,2.8,Avoid / Monitor
CVLG,5,38303586.26,0.8,57423683.07,49674580.7,3,3,2,2.8,Avoid / Monitor
VECO,5,16529033.1,0.4,95656427.4,49415109.6,3,3,2,2.8,Avoid / Monitor
CALX,5,63877522.36,0.8,96646419.57,46845257.9,3,3,2,2.8,Avoid / Monitor
METC,5,50745848.7,0.8,46710882.26,57331337.8,3,3,2,2.8,Avoid / Monitor
EGY,5,30221519.4,0.8,52043457.85,57976729.3,3,3,2,2.8,Avoid / Monitor
AZZ,5,43708021.46,0.8,59805599.29,52515506.8,3,3,2,2.8,Avoid / Monitor
SPXC,5,134328200.7,1,162343318.8,20861810.9,2,4,3,2.8,Avoid / Monitor
PLAY,5,51874514.24,0.8,146455792.2,22979048.2,2,4,3,2.8,Avoid / Monitor
CNMD,5,17985060.32,0.8,58751445,35815310.3,3,3,2,2.8,Avoid / Monitor
DXLG,5,19575592.52,0.6,58078724.78,36808009.9,3,3,2,2.8,Avoid / Monitor
MSGS,5,-15903466.44,0.6,94736627.35,38963222.1,3,3,2,2.8,Avoid / Monitor
EZPW,5,5465094.8,0.8,47185887.93,34899618.8,3,3,2,2.8,Avoid / Monitor
TSQ,5,-33215197.92,0.4,47488880.31,28318479.4,3,3,2,2.8,Avoid / Monitor
SWBI,5,90834505.56,0.8,134693928.5,16733121.1,2,4,3,2.8,Avoid / Monitor
SLM,5,750251990.8,1,278189197.6,11378004,2,4,3,2.8,Avoid / Monitor
MAS,5,860473682.1,1,271657310.8,10269796.8,2,4,3,2.8,Avoid / Monitor
CTRE,5,49552452.96,0.8,34744143.1,10018740.6,3,2,3,2.7,Avoid / Monitor
STRT,5,-238332.32,0.4,15875761.64,11101564.3,3,2,3,2.7,Avoid / Monitor
LSEA,5,31896400.66,0.8,30855029.12,11554166.5,3,2,3,2.7,Avoid / Monitor
CRD-A,5,16871777.16,0.8,20677738.09,17793236.1,3,2,3,2.7,Avoid / Monitor
TCMD,5,1853350.56,0.4,18267303,17544985.6,3,2,3,2.7,Avoid / Monitor
ENZ,5,-3173598.48,0.6,20228378.57,18679081.4,3,2,3,2.7,Avoid / Monitor
PSIX,5,-5601763.54,0.6,31131428.21,18757002.5,3,2,3,2.7,Avoid / Monitor
HQY,5,6005055.5,0.6,41519034.77,14394406.2,3,2,3,2.7,Avoid / Monitor
ASTE,5,23795912.1,0.8,18100585.57,13152965.2,3,2,3,2.7,Avoid / Monitor
IDXG,5,-17814064.6,0.2,11486479.09,27528472,4,1,2,2.7,Avoid / Monitor
HURN,5,44639880.06,0.8,40153955.17,21107722.8,3,2,3,2.7,Avoid / Monitor
CTS,5,29119943.1,0.8,41676184.38,21460495,3,2,3,2.7,Avoid / Monitor
EPM,5,14764479.28,0.8,21010725.9,20038315.9,3,2,3,2.7,Avoid / Monitor
MATX,5,524611742.2,1,470339344.5,202505167.9,2,5,1,2.7,Avoid / Monitor
ROST,5,1367023322,1,736117659.6,345886004,2,5,1,2.7,Avoid / Monitor
NI,5,506279261.6,0.8,334762817.1,332550224.8,2,5,1,2.7,Avoid / Monitor
SPG,5,2133194314,1,594696713.6,441736243,2,5,1,2.7,Avoid / Monitor
SPGI,5,2725645371,1,501025056.9,381996988,2,5,1,2.7,Avoid / Monitor
THO,5,514514634.1,1,408169343.9,251848636.2,2,5,1,2.7,Avoid / Monitor
PVH,5,229657017.9,0.8,825077750.6,256782446.2,2,5,1,2.7,Avoid / Monitor
TPR,5,513811077.8,0.8,659022186.1,314094789.5,2,5,1,2.7,Avoid / Monitor
ULTA,5,870731789.8,1,446659832.9,537471845,2,5,1,2.7,Avoid / Monitor
TMHC,5,597291658,1,350682875,492648860.5,2,5,1,2.7,Avoid / Monitor
PR,5,94163619.86,0.8,464748234.1,458765112.2,2,5,1,2.7,Avoid / Monitor
ZM,5,552107309.4,1,539588536,584695183.7,2,5,1,2.7,Avoid / Monitor
SBUX,5,3260329794,1,1368801918,581773451,2,5,1,2.7,Avoid / Monitor
